,LOT번호,작업명,설비번호,단위중량(kg),투입중량(kg),투입액량(L),염색길이(m),공정진행시간(%),목표온도,지시온도,진행온도,목표대비 진행온도,지시대비 진행온도,포속1,포속2,포속3,포속4,염색색차 DE
15405,F2207080044,원단검사,FCM11,190,88.3,4000,458.0,77.53,0,73.3,76.0,0.0,1.0368349249658937,75,118,82,115,1.169382
5846,F2203080146,원단검사,FCM07,560,260.4,4000,450.0,92.42,0,30.0,30.2,0.0,1.0066666666666666,114,115,87,128,1.91208
13338,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,63.44,0,78.0,77.4,0.0,0.9923076923076924,62,235,128,50,14.40188
21095,F2207280325,원단검사,FCM05,324,102.4,2000,16.0,13.96,0,100.0,100.0,0.0,1.0,93,38,92,31,0.4797601
24823,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,99.51,0,30.0,35.2,0.0,1.1733333333333331,3,414,84,232,1.593427
5791,F2203080146,원단검사,FCM07,560,260.4,4000,450.0,66.35,0,70.0,72.2,0.0,1.0314285714285714,154,81,73,90,1.91208
16914,F2207250049,염색,FCM12,800,50.0,600,67.0,16.18,0,90.8,90.7,0.0,0.998898678414097,497,27,0,0,0.7474369
24359,F2208040155,원단검사,FCM08,460,61.4,1000,1.0,78.03,0,97.7,97.3,0.0,0.9959058341862844,10,1000,44,802,0.6079773
19406,F2207270001,원단검사,FCM06,320,197.6,2000,601.0,39.02,0,87.6,87.8,0.0,1.0022831050228311,154,70,154,43,2.601036
8381,F2204210008,염색,FCM08,450,53.3,1000,100.0,7.02,70,50.7,51.5,0.7357142857142858,1.0157790927021697,78,6,77,10,0.2996852
29029,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,99.34,0,30.0,32.2,0.0,1.0733333333333337,70,503,696,209,0.8660321
22437,F2208020077,원단검사,FCM08,350,77.6,1000,12.0,53.33,0,120.0,119.8,0.0,0.9983333333333332,18,260,54,239,1.354934
19268,F2207260060,원단검사,FCM05,324,102.4,2000,57.0,95.71,0,30.0,34.4,0.0,1.1466666666666667,34,174,34,129,3.41324
22196,F2208020071,원단검사,FCM12,350,35.6,600,13.0,88.22,0,130.0,129.4,0.0,0.9953846153846154,91,360,0,0,11.56194
14762,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,29.2,0,70.0,68.9,0.0,0.9842857142857144,72,164,69,168,0.319741
12000,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,67.09,0,70.0,69.4,0.0,0.9914285714285715,3,900,34,720,1.315164
31057,F2208290104,원단검사,FCM11,604,311.6,4000,600.0,25.48,0,90.7,90.0,0.0,0.992282249173098,70,37,72,42,1.008322
3558,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,10.82,30,60.1,60.0,2.0,0.9983361064891848,5,18,117,9,5.25213
2846,F2202210054,염색,FCM06,314,113.8,2000,350.0,58.85,0,83.7,83.6,0.0,0.998805256869773,21,164,88,94,0.3047607
28575,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,24.05,0,71.9,73.2,0.0,1.0180806675938805,67,117,79,45,0.8660321
10460,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,33.79,0,92.9,92.5,0.0,0.9956942949407964,47,264,28,214,1.702155
9299,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,56.42,0,118.7,117.9,0.0,0.9932603201347936,50,257,329,77,2.042118
7291,F2203240259,원단검사,FCM12,495,43.6,600,2.0,79.4,0,122.5,122.5,0.0,1.0,52,208,0,0,1.600976
26734,F2208110087,원단검사,FCM05,620,189.8,2000,266.0,27.21,0,122.8,122.4,0.0,0.996742671009772,31,65,81,50,0.3338742
22379,F2208020077,원단검사,FCM08,350,77.6,1000,12.0,37.87,0,95.2,94.9,0.0,0.9968487394957984,64,181,53,164,1.354934
7384,F2203280005,원단검사,FCM08,324,38.8,1000,96.0,7.89,30,66.3,68.1,2.27,1.0271493212669682,72,20,144,9,0.2916726
19829,F2207270052,원단검사,FCM05,450,124.8,2000,227.0,38.07,0,70.0,68.9,0.0,0.9842857142857144,25,136,74,110,3.592049
4989,F2203080139,원단검사,FCM07,560,290.6,4000,450.0,48.08,0,120.0,119.9,0.0,0.9991666666666668,86,60,85,62,3.65923
8112,F2204080072,원단검사,FCM05,450,129.0,2000,92.0,34.65,0,109.8,108.1,0.0,0.9845173041894352,85,112,83,74,1.000596
4232,F2203030280,원단검사,FCM08,324,66.2,1000,31.0,53.99,0,70.0,67.9,0.0,0.97,45,259,57,187,0.8130776
11824,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,34.92,0,81.6,81.9,0.0,1.0036764705882355,12,473,34,376,1.315164
17668,F2207250109,염색,FCM15,146,188.4,4000,1600.0,95.47,0,30.0,39.0,0.0,1.3,129,109,127,141,0.5068955
2167,F2202180360,원단검사,FCM11,495,368.0,4000,47.0,44.85,0,126.3,124.4,0.0,0.9849564528899446,94,40,87,38,1.304339
9361,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,71.43,0,98.1,97.5,0.0,0.9938837920489296,51,325,635,89,2.042118
30158,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,68.44,0,80.3,80.1,0.0,0.9975093399750934,86,115,88,84,0.8009977
9491,F2205160003,염색,FCM06,314,115.1,2000,401.0,5.02,110,30.0,33.2,0.3018181818181818,1.106666666666667,3,2,107,1,0.4264583
9245,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,43.34,0,70.0,67.4,0.0,0.962857142857143,52,195,52,60,2.042118
6635,F2203110062,원단검사,FCM08,294,76.2,1000,11.0,25.66,0,81.5,81.7,0.0,1.0024539877300611,71,38,74,31,0.08812822
7991,F2204080072,원단검사,FCM05,450,129.0,2000,92.0,2.89,50,30.0,27.3,0.546,0.91,16,4,83,1,1.000596
30138,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,59.56,0,120.3,120.0,0.0,0.9975062344139652,86,93,88,72,0.8009977
27444,F2208120058,원단검사,FCM12,460,33.5,600,18.0,58.26,0,112.5,111.5,0.0,0.9911111111111112,326,180,0,0,2.023612
24788,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,90.86,0,20.0,81.6,0.0,4.08,63,378,92,210,1.593427
21689,F2207290029,원단검사,FCM05,350,128.0,2000,273.0,0.99,30,30.0,28.6,0.9533333333333334,0.9533333333333334,0,0,0,0,0.2007852
16082,F2207080047,원단검사,FCM06,450,164.2,2000,173.0,88.59,0,70.0,69.9,0.0,0.9985714285714288,28,468,87,274,1.362835
33283,F2208300552,원단검사,FCM08,324,38.0,1000,19.0,90.08,0,46.2,40.9,0.0,0.8852813852813852,69,179,69,60,0.8450533
21888,F2207290029,원단검사,FCM05,350,128.0,2000,273.0,99.5,0,30.0,29.9,0.0,0.9966666666666666,59,106,238,75,0.2007852
18748,F2207250115,염색,FCM15,146,189.2,4000,1600.0,86.09,0,80.0,82.8,0.0,1.035,124,98,114,102,0.299028
21283,F2207280325,원단검사,FCM05,324,102.4,2000,16.0,56.31,0,115.2,114.9,0.0,0.9973958333333334,51,182,92,142,0.4797601
15133,F2207070020,염색,FCM12,314,44.6,600,35.0,57.71,0,99.3,99.3,0.0,1.0,58,104,0,0,0.5272802
32775,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,45.69,0,130.0,129.9,0.0,0.9992307692307691,20,297,93,177,1.013855
21523,F2207280327,원단검사,FCM08,324,51.3,1000,9.0,21.9,0,88.7,89.4,0.0,1.007891770011274,46,53,46,56,0.4998396
32784,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,47.38,0,119.8,119.6,0.0,0.998330550918197,2,306,93,182,1.013855
17323,F2207250108,염색,FCM15,146,187.4,4000,1600.0,66.3,0,135.0,134.8,0.0,0.9985185185185186,125,79,121,95,0.3946269
11235,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,80.98,0,102.1,101.6,0.0,0.9951028403525954,132,117,3928,9,17.20203
3023,F2202210075,원단검사,FCM08,275,76.7,1000,7.0,53.1,0,125.3,124.3,0.0,0.9920191540303273,23,94,78,62,0.8384458
30078,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,32.89,0,100.0,99.8,0.0,0.998,90,45,89,35,0.8009977
17328,F2207250108,염색,FCM15,146,187.4,4000,1600.0,68.13,0,135.0,135.0,0.0,1.0,125,81,124,97,0.3946269
16121,F2207080047,원단검사,FCM06,450,164.2,2000,173.0,97.32,0,30.0,47.3,0.0,1.5766666666666669,8,507,84,296,1.362835
19082,F2207260060,원단검사,FCM05,324,102.4,2000,57.0,15.88,0,76.5,75.8,0.0,0.9908496732026144,91,23,90,18,3.41324
4261,F2203030280,원단검사,FCM08,324,66.2,1000,31.0,62.88,0,89.7,89.8,0.0,1.0011148272017836,54,306,117,221,0.8130776
14161,F2207010015,원단검사,FCM12,460,38.4,600,32.0,79.34,0,70.0,69.1,0.0,0.9871428571428572,42,293,0,0,0.3146644
29023,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,98.34,0,34.5,34.1,0.0,0.9884057971014492,69,501,604,208,0.8660321
12638,F2206290140,원단검사,FCM06,625,218.2,2000,14.0,36.54,0,109.4,108.6,0.0,0.992687385740402,15,122,93,78,0.5479724
14085,F2207010015,원단검사,FCM12,460,38.4,600,32.0,58.4,0,70.3,67.2,0.0,0.9559032716927456,39,206,0,0,0.3146644
17128,F2207250049,염색,FCM12,800,50.0,600,67.0,94.85,0,43.6,48.1,0.0,1.103211009174312,74,129,0,0,0.7474369
19777,F2207270052,원단검사,FCM05,450,124.8,2000,227.0,25.54,0,130.0,129.9,0.0,0.9992307692307691,73,86,74,74,3.592049
19671,F2207270047,염색,FCM05,400,184.8,2000,105.0,15.48,0,70.0,68.6,0.0,0.98,129,83,133,59,0.2085338
20680,F2207280320,원단검사,FCM12,450,41.0,600,83.0,36.84,0,130.0,129.8,0.0,0.9984615384615384,43,69,0,0,2.425779
5978,F2203080148,원단검사,FCM07,580,264.5,4000,413.0,45.31,0,120.0,118.0,0.0,0.9833333333333332,98,68,91,75,3.708582
8671,F2204290025,원단검사,FCM12,560,42.8,600,11.0,5.95,80,56.0,54.7,0.6837500000000001,0.9767857142857144,47,11,0,0,14.85745
10683,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,85.06,0,105.1,104.6,0.0,0.9952426260704093,42,710,36,605,1.702155
18996,F2207250116,염색,FCM15,146,189.6,4000,1600.0,81.15,0,80.7,83.7,0.0,1.037174721189591,123,83,115,99,0.3985579
9628,F2205160003,염색,FCM06,314,115.1,2000,401.0,62.34,0,80.0,80.0,0.0,1.0,91,163,102,84,0.4264583
10878,F2206090076,원단검사,FCM05,485,113.0,2000,267.0,58.3,0,111.5,110.5,0.0,0.9910313901345292,78,91,155,86,5.026582
15361,F2207080044,원단검사,FCM11,190,88.3,4000,458.0,58.15,0,120.0,119.7,0.0,0.9975,76,86,78,83,1.169382
19182,F2207260060,원단검사,FCM05,324,102.4,2000,57.0,58.8,0,108.2,107.7,0.0,0.9953789279112756,14,101,88,81,3.41324
219,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,42.55,0,135.0,136.2,0.0,1.0088888888888887,66,181,763,49,0.7530965
21621,F2207280327,원단검사,FCM08,324,51.3,1000,9.0,68.57,0,97.5,97.3,0.0,0.997948717948718,45,196,46,186,0.4998396
3451,F2202210105,원단검사,FCM07,560,341.6,4000,545.0,63.55,0,79.9,76.3,0.0,0.9549436795994992,14,79,0,82,1.958902
30579,F2208290101,원단검사,FCM11,604,311.2,4000,600.0,78.7,0,84.0,84.1,0.0,1.0011904761904762,98,90,107,77,0.2728531
30483,F2208290101,원단검사,FCM11,604,311.2,4000,600.0,34.26,0,100.0,99.5,0.0,0.995,99,31,113,27,0.2728531
21228,F2207280325,원단검사,FCM05,324,102.4,2000,16.0,43.92,0,71.3,69.1,0.0,0.9691444600280504,93,144,93,107,0.4797601
1047,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,44.19,0,120.0,121.1,0.0,1.0091666666666663,90,176,144,97,0.6491697
28526,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,15.92,0,130.0,130.1,0.0,1.0007692307692306,68,75,69,31,0.8660321
9239,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,41.89,0,70.0,67.7,0.0,0.9671428571428572,51,188,209,57,2.042118
11451,F2206160104,원단검사,FCM05,625,155.4,2000,34.0,89.02,0,70.0,68.7,0.0,0.9814285714285714,67,159,67,121,0.9041876
25984,F2208090907,원단검사,FCM05,400,143.6,2000,37.0,10.96,30,46.6,43.7,1.4566666666666668,0.9377682403433476,117,7,116,3,0.6883717
17753,F2207250110,염색,FCM15,146,189.1,4000,1600.0,24.5,0,60.0,60.2,0.0,1.0033333333333334,123,31,115,36,0.4288969
26016,F2208090907,원단검사,FCM05,400,143.6,2000,37.0,32.88,0,91.1,90.9,0.0,0.9978046103183316,108,33,107,19,0.6883717
17556,F2207250109,염색,FCM15,146,188.4,4000,1600.0,53.21,0,123.9,123.7,0.0,0.9983857949959644,130,58,125,81,0.5068955
1227,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,81.54,0,78.0,79.0,0.0,1.0128205128205128,35,311,146,166,0.6491697
17389,F2207250108,염색,FCM15,146,187.4,4000,1600.0,90.48,0,55.0,51.3,0.0,0.9327272727272726,122,111,117,129,0.3946269
4518,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,26.82,0,111.0,110.3,0.0,0.9936936936936936,66,168,63,130,5.306342
30008,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,1.78,30,30.0,35.0,1.1666666666666667,1.1666666666666667,0,0,0,0,0.8009977
4756,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,73.77,0,101.4,102.4,0.0,1.009861932938856,61,511,59,395,5.306342
1547,F2202160033,원단검사,FCM06,320,162.0,2000,500.0,88.51,0,70.0,69.4,0.0,0.9914285714285715,45,193,136,112,1.815297
14897,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,69.03,0,94.5,93.9,0.0,0.9936507936507936,36,309,36,312,0.319741
9649,F2205160003,염색,FCM06,314,115.1,2000,401.0,71.13,0,80.0,74.7,0.0,0.93375,11,187,94,99,0.4264583
6956,F2203240028,원단검사,FCM11,190,85.6,4000,401.0,68.42,0,70.0,69.7,0.0,0.9957142857142858,83,127,102,163,1.655061
30157,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,68.0,0,82.3,81.7,0.0,0.9927095990279466,65,114,87,83,0.8009977
745,F2202030003,원단검사,FCM11,1150,297.2,4000,250.0,71.79,0,70.0,71.7,0.0,1.0242857142857142,36,336,30,382,2.01561
20984,F2207280322,원단검사,FCM08,320,54.6,1000,76.0,71.68,0,103.3,103.0,0.0,0.9970958373668926,40,177,41,152,1.818745
19150,F2207260060,원단검사,FCM05,324,102.4,2000,57.0,45.06,0,135.0,135.5,0.0,1.0037037037037038,91,79,91,60,3.41324
23596,F2208030137,원단검사,FCM08,480,82.4,1000,128.0,91.84,0,59.0,56.0,0.0,0.9491525423728814,16,335,50,277,2.207412
10530,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,49.89,0,105.5,105.1,0.0,0.9962085308056872,18,406,38,330,1.702155
18403,F2207250114,염색,FCM15,146,188.8,4000,1600.0,56.23,0,132.8,133.6,0.0,1.006024096385542,135,61,128,93,0.4435995
23895,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,70.93,0,70.0,68.8,0.0,0.9828571428571428,92,205,106,122,0.8125136
27415,F2208120058,원단검사,FCM12,460,33.5,600,18.0,49.22,0,70.0,69.4,0.0,0.9914285714285715,41,154,0,0,2.023612
28001,F2208120066,원단검사,FCM08,460,48.0,1000,3.0,71.33,0,70.0,65.1,0.0,0.93,65,377,398,109,1.644801
26111,F2208090907,원단검사,FCM05,400,143.6,2000,37.0,97.95,0,30.0,30.2,0.0,1.0066666666666666,86,115,117,65,0.6883717
29988,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,93.39,0,30.0,36.0,0.0,1.2,57,195,59,228,2.080513
9744,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,8.33,80,55.1,54.9,0.68625,0.9963702359346642,13,14,231,8,1.309122
12085,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,82.63,0,118.8,118.3,0.0,0.9957912457912458,34,1108,34,891,1.315164
31876,F2208300093,원단검사,FCM12,460,49.8,600,7.0,54.7,0,130.0,131.3,0.0,1.01,51,19,0,0,2.185405
963,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,26.76,0,110.7,109.6,0.0,0.9900632339656728,71,106,56,59,0.6491697
30518,F2208290101,원단검사,FCM11,604,311.2,4000,600.0,50.46,0,135.0,134.0,0.0,0.9925925925925926,98,53,109,45,0.2728531
9792,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,23.72,0,110.6,110.3,0.0,0.9972875226039783,114,58,112,32,1.309122
9888,F2205300077,원단검사,FCM05,505,201.4,2000,1.0,54.49,0,70.0,68.1,0.0,0.9728571428571428,108,136,107,84,1.309122
14331,F2207010034,염색,FCM06,314,98.8,2000,300.0,55.26,0,119.1,116.6,0.0,0.979009235936188,25,158,68,88,0.5957398
24687,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,65.93,0,70.0,69.0,0.0,0.9857142857142858,18,271,92,150,1.593427
28885,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,75.46,0,95.4,95.4,0.0,1.0,69,383,210,174,0.8660321
29760,F2208260026,원단검사,FCM11,604,254.6,4000,228.0,98.65,0,30.0,29.9,0.0,0.9966666666666666,59,115,69,140,0.732778
25164,F2208090010,염색,FCM08,800,66.0,1000,75.0,22.46,0,100.0,99.8,0.0,0.998,26,155,24,122,0.3451779
23387,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,93.86,0,70.0,72.2,0.0,1.0314285714285714,101,328,97,257,2.855713
29826,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,26.45,0,115.8,114.5,0.0,0.9887737478411054,64,50,67,51,2.080513
2947,F2202210075,원단검사,FCM08,275,76.7,1000,7.0,0.69,30,30.0,28.5,0.95,0.95,0,0,0,0,0.8384458
6948,F2203240028,원단검사,FCM11,190,85.6,4000,401.0,65.79,0,70.0,69.4,0.0,0.9914285714285715,82,121,103,158,1.655061
11110,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,42.64,0,88.6,88.1,0.0,0.9943566591422122,130,58,6143,1,17.20203
23164,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,46.61,0,106.6,106.2,0.0,0.9962476547842404,33,162,95,122,2.855713
25974,F2208090907,원단검사,FCM05,400,143.6,2000,37.0,4.11,40,30.0,32.3,0.8074999999999999,1.0766666666666669,24,2,0,0,0.6883717
20790,F2207280320,원단검사,FCM12,450,41.0,600,83.0,75.44,0,130.0,130.0,0.0,1.0,319,167,0,0,2.425779
17081,F2207250049,염색,FCM12,800,50.0,600,67.0,77.57,0,130.0,130.0,0.0,1.0,37,96,0,0,0.7474369
5362,F2203080141,원단검사,FCM07,560,286.8,4000,450.0,37.98,0,85.7,88.6,0.0,1.0338389731621935,83,31,76,36,3.629072
4444,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,12.23,0,100.0,101.4,0.0,1.014,14,76,66,57,5.306342
9569,F2205160003,염색,FCM06,314,115.1,2000,401.0,37.66,0,114.8,114.4,0.0,0.9965156794425089,61,95,93,47,0.4264583
15222,F2207070020,염색,FCM12,314,44.6,600,35.0,96.92,0,30.0,31.1,0.0,1.0366666666666666,74,174,0,0,0.5272802
33028,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,93.07,0,79.0,78.7,0.0,0.9962025316455696,28,607,184,338,1.013855
73,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,14.31,0,113.5,115.5,0.0,1.0176211453744493,71,60,303,22,0.7530965
27551,F2208120058,원단검사,FCM12,460,33.5,600,18.0,91.59,0,45.5,40.9,0.0,0.8989010989010988,41,284,0,0,2.023612
7740,F2203280005,원단검사,FCM08,324,38.8,1000,96.0,98.47,0,30.0,33.5,0.0,1.1166666666666667,64,330,386,128,0.2916726
9510,F2205160003,염색,FCM06,314,115.1,2000,401.0,12.97,0,56.9,56.7,0.0,0.9964850615114236,7,23,92,12,0.4264583
22286,F2208020077,원단검사,FCM08,350,77.6,1000,12.0,13.07,0,108.3,108.0,0.0,0.997229916897507,21,66,52,60,1.354934
30494,F2208290101,원단검사,FCM11,604,311.2,4000,600.0,39.35,0,109.0,107.5,0.0,0.9862385321100916,98,37,110,33,0.2728531
5102,F2203080140,원단검사,FCM07,560,287.2,4000,450.0,2.31,30,30.0,36.0,1.2,1.2,0,0,104,1,2.161994
17903,F2207250110,염색,FCM15,146,189.1,4000,1600.0,74.83,0,105.6,106.6,0.0,1.009469696969697,111,106,105,129,0.4288969
21750,F2207290029,원단검사,FCM05,350,128.0,2000,273.0,31.19,0,99.0,98.5,0.0,0.9949494949494948,127,27,119,22,0.2007852
26332,F2208100002,원단검사,FCM12,320,20.2,600,47.0,36.59,0,96.9,96.2,0.0,0.9927760577915375,70,25,0,0,1.343926
31143,F2208290104,원단검사,FCM11,604,311.6,4000,600.0,66.83,0,109.6,109.1,0.0,0.9954379562043796,70,106,10,151,1.008322
2930,F2202210054,염색,FCM06,314,113.8,2000,350.0,93.42,0,30.0,29.1,0.0,0.97,84,266,85,155,0.3047607
9087,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,5.08,70,52.9,53.2,0.76,1.005671077504726,51,17,159,7,2.042118
33563,F2209010103,원단검사,FCM11,604,208.7,4000,550.0,23.92,0,85.8,85.5,0.0,0.9965034965034966,53,37,57,38,1.265589
31597,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,52.88,0,127.5,125.7,0.0,0.9858823529411764,49,208,80,138,1.361657
25609,F2208090013,염색,FCM08,800,66.0,1000,69.0,17.74,0,85.9,85.9,0.0,1.0,30,109,14,75,0.768085
26951,F2208110087,원단검사,FCM05,620,189.8,2000,266.0,98.36,0,30.0,29.9,0.0,0.9966666666666666,83,256,88,189,0.3338742
906,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,14.94,0,96.6,96.9,0.0,1.003105590062112,102,59,135,33,0.6491697
26594,F2208100051,원단검사,FCM05,324,139.6,2000,253.0,73.49,0,82.9,82.3,0.0,0.9927623642943304,103,86,102,74,0.5054298
7478,F2203280005,원단검사,FCM08,324,38.8,1000,96.0,31.81,0,121.2,120.4,0.0,0.9933993399339934,69,101,69,35,0.2916726
22427,F2208020077,원단검사,FCM08,350,77.6,1000,12.0,50.67,0,116.7,116.1,0.0,0.9948586118251928,63,250,54,226,1.354934
33251,F2208300552,원단검사,FCM08,324,38.0,1000,19.0,76.86,0,70.0,68.1,0.0,0.9728571428571428,69,151,68,52,0.8450533
898,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,13.28,0,88.6,88.8,0.0,1.002257336343115,24,52,266,30,0.6491697
7088,F2203240259,원단검사,FCM12,495,43.6,600,2.0,11.96,0,67.9,65.6,0.0,0.966126656848306,90,16,0,0,1.600976
12529,F2206290140,원단검사,FCM06,625,218.2,2000,14.0,5.67,70,50.0,46.7,0.6671428571428571,0.934,106,12,106,9,0.5479724
24834,F2208080026,원단검사,FCM06,320,108.2,2000,343.0,3.25,50,30.0,40.7,0.8140000000000001,1.356666666666667,5,4,77,3,2.006101
23902,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,72.68,0,73.8,73.2,0.0,0.9918699186991872,11,211,106,125,0.8125136
2728,F2202210054,염색,FCM06,314,113.8,2000,350.0,10.29,30,50.1,50.4,1.68,1.0059880239520955,48,22,91,13,0.3047607
7983,F2204080072,원단검사,FCM05,450,129.0,2000,92.0,0.79,30,30.0,28.1,0.9366666666666668,0.9366666666666668,19,2,83,1,1.000596
1099,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,54.98,0,70.0,62.3,0.0,0.89,0,214,143,114,0.6491697
16913,F2207250049,염색,FCM12,800,50.0,600,67.0,15.81,0,89.9,89.0,0.0,0.9899888765294772,439,27,0,0,0.7474369
5082,F2203080139,원단검사,FCM07,560,290.6,4000,450.0,92.79,0,30.0,21.6,0.0,0.7200000000000001,106,115,121,119,3.65923
3122,F2202210104,원단검사,FCM07,560,341.8,4000,545.0,13.84,0,40.0,38.8,0.0,0.97,182,13,109,15,3.928609
10361,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,11.03,0,91.5,91.8,0.0,1.00327868852459,6,90,6,73,1.702155
16511,F2207080049,원단검사,FCM08,450,95.8,1000,72.0,84.38,0,121.6,120.9,0.0,0.9942434210526316,31,533,30,521,1.355596
31422,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,7.07,70,61.5,61.8,0.8828571428571428,1.0048780487804878,81,22,79,15,1.361657
14677,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,4.13,100,40.1,37.9,0.379,0.945137157107232,47,10,67,7,0.319741
11917,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,51.92,0,70.0,68.1,0.0,0.9728571428571428,32,703,27,561,1.315164
3928,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,50.58,0,95.1,94.0,0.0,0.9884332281808624,16,112,121,52,3.457263
7717,F2203280005,원단검사,FCM08,324,38.8,1000,96.0,92.62,0,70.0,64.7,0.0,0.9242857142857144,63,315,327,124,0.2916726
11504,F2206200066,원단검사,FCM08,625,60.2,1000,52.0,20.86,0,69.7,70.0,0.0,1.0043041606886656,52,29,216,10,1.039721
4823,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,86.98,0,80.0,79.3,0.0,0.99125,14,611,55,484,5.306342
226,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,43.91,0,130.7,129.8,0.0,0.993114001530222,68,188,137,51,0.7530965
14859,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,57.82,0,70.0,68.1,0.0,0.9728571428571428,10,267,69,270,0.319741
15246,F2207080044,원단검사,FCM11,190,88.3,4000,458.0,7.49,70,30.0,29.7,0.4242857142857142,0.99,78,5,91,5,1.169382
15303,F2207080044,원단검사,FCM11,190,88.3,4000,458.0,32.6,0,73.0,72.7,0.0,0.9958904109589042,76,44,87,43,1.169382
24597,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,43.7,0,76.4,75.8,0.0,0.9921465968586386,80,177,190,94,1.593427
17086,F2207250049,염색,FCM12,800,50.0,600,67.0,79.41,0,122.8,122.7,0.0,0.999185667752443,189,100,0,0,0.7474369
21917,F2208020071,원단검사,FCM12,350,35.6,600,13.0,8.05,70,61.8,60.8,0.8685714285714285,0.9838187702265372,50,21,0,0,11.56194
11278,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,94.17,0,39.3,46.1,0.0,1.1730279898218832,126,140,1483,12,17.20203
13145,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,16.71,0,97.4,97.2,0.0,0.997946611909651,60,59,61,15,14.40188
4790,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,80.47,0,123.4,122.1,0.0,0.9894651539708263,50,562,57,440,5.306342
11337,F2206160104,원단검사,FCM05,625,155.4,2000,34.0,23.12,0,76.0,75.8,0.0,0.9973684210526316,3,37,69,26,0.9041876
32255,F2208300101,원단검사,FCM06,460,190.0,2000,14.0,94.59,0,70.0,68.6,0.0,0.98,13,258,97,169,2.184558
23648,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,9.02,70,74.0,73.8,1.0542857142857145,0.9972972972972972,74,20,107,12,0.8125136
11939,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,55.94,0,96.7,97.2,0.0,1.0051706308169597,17,757,33,605,1.315164
1447,F2202160033,원단검사,FCM06,320,162.0,2000,500.0,50.19,0,80.7,80.6,0.0,0.9987608426270136,43,100,126,61,1.815297
